,Unnamed: 0,X,Y,LSOA code,Unnamed: 0.1,Local authority name,Local authority code,MSOA name,MSOA code,LSOA name,Total_number_of_domestic_electricity_meters,Total_domestic_electricity_consumption_kWh,Predicted_Electricity_Consumption_kWH,Mean_domestic_electricity_consumption_kWh_per_meter,Median_domestic_electricity_consumption_kWh_per_meter,Year,Ratio_Consumption_per_Meter,Mean_price_paid
297501,33761,187924.848,220570.653,W01000556,399366.0,Pembrokeshire,W06000009,Pembrokeshire 008,W02000133,Pembrokeshire 008B,677.0,2590424.5,3978.941526666666,3826.328656,3052.2,2016.0,3826.328655834565,195646.0708525
298850,34525,263664.76,226910.976,W01000709,400865.0,Carmarthenshire,W06000010,Carmarthenshire 004,W02000145,Carmarthenshire 004D,924.0,4498166.5,4851.061442609713,4868.145563,3897.5,2015.0,4868.145562770563,217140.1222225
309615,32964,280408.854,375789.1370000001,W01001926,412826.0,Conwy,W06000003,Conwy 011,W02000037,Conwy 011F,1079.0,4255150.15,3668.3303239323695,3943.605329,3080.1,2016.0,3943.605329008341,176276.7085075
296954,33772,297166.015,268218.597,W01000487,398758.0,Powys,W06000023,Powys 012,W02000108,Powys 012E,1070.0,3529629.3430000013,3576.0236725200016,3298.719012,2605.55,2018.0,3298.7190121495332,151645.8640875
298144,33658,252062.297,200351.992,W01000628,400081.0,Carmarthenshire,W06000010,Carmarthenshire 024,W02000165,Carmarthenshire 024A,652.0,2287947.6,3335.8215720454605,3509.122086,3149.15,2011.0,3509.122085889571,107461.811625
293896,33132,278473.526,378934.913,W01000136,395361.0,Conwy,W06000003,Conwy 006,W02000032,Conwy 006B,991.0,3679735.1,5211.223628949729,3713.1534810000003,3091.6,2011.0,3713.153481331988,301911.810605
293480,32926,249555.806,357723.799,W01000088,394898.0,Gwynedd,W06000002,Gwynedd 007,W02000016,Gwynedd 007B,940.0,4429448.367,4818.269885504445,4712.179114000001,3678.45,2018.0,4712.179113829787,160036.8620425
297055,32953,278352.312,209449.744,W01000502,398871.0,Powys,W06000023,Powys 021,W02000416,Powys 021C,984.0,3828007.0,3876.5671907568244,3890.2510159999997,3013.75,2011.0,3890.2510162601625,125481.401515
309632,32971,294911.063,378605.789,W01001928,412845.0,Conwy,W06000003,Conwy 010,W02000036,Conwy 010H,754.0,2110420.938,3032.080835147139,2798.966761,2229.25,2015.0,2798.966761273209,95735.739088
293768,34231,276794.79600000003,355728.131,W01000121,395218.0,Conwy,W06000003,Conwy 015,W02000041,Conwy 015A,675.0,3401064.6,5164.982167634004,5038.614222,3447.2,2018.0,5038.614222222222,248655.8164975
298292,34572,239506.425,220314.462,W01000644,400245.0,Carmarthenshire,W06000010,Carmarthenshire 006,W02000147,Carmarthenshire 006B,584.0,2009670.7,3565.7820026384015,3441.216952,2801.4,2015.0,3441.2169520547936,157396.24972000002
299067,33196,250791.284,199944.81,W01000733,401106.0,Carmarthenshire,W06000010,Carmarthenshire 026,W02000167,Carmarthenshire 026E,739.0,1747070.7,2378.105463079998,2364.101083,1966.6,2016.0,2364.1010825439785,75155.625
297625,33392,194145.585,215749.708,W01000570,399504.0,Pembrokeshire,W06000009,Pembrokeshire 005,W02000130,Pembrokeshire 005C,681.0,2141020.0,3246.010029232183,3144.0,2843.0,2014.0,3143.935389133627,75846.98547999999
297459,33765,263033.63,274943.971,W01000552,399320.0,Ceredigion,W06000008,Ceredigion 011,W02000421,Ceredigion 011D,852.0,5321045.9,6242.317806597259,6245.359037558686,4882.2,2010.0,6245.359037558686,185381.7708325
293790,34228,276824.722,371854.133,W01000124,395243.0,Conwy,W06000003,Conwy 012,W02000038,Conwy 012A,992.0,5051867.6,5225.945491920835,5092.608468,3866.1,2013.0,5092.608467741935,233355.8315225
296518,33961,303657.75800000003,251022.175,W01000432,398274.0,Powys,W06000023,Powys 014,W02000110,Powys 014B,568.0,1945896.0,3528.194572655516,3426.0,2903.0,2014.0,3425.8732394366198,181955.294705
298205,33486,245313.396,201231.182,W01000634,400148.0,Carmarthenshire,W06000010,Carmarthenshire 021,W02000162,Carmarthenshire 021C,687.0,2013894.9,2900.487004539998,2931.433625,2413.2,2018.0,2931.433624454148,142695.301675
298915,34698,250673.012,211412.642,W01000716,400937.0,Carmarthenshire,W06000010,Carmarthenshire 016,W02000157,Carmarthenshire 016D,602.0,2301987.8,3462.467326313999,3823.9,3097.45,2017.0,3823.9,114141.2337675
